r,phi,final,flat,deflection,,phi_gr,,,,
20,"1,22173","1,53491","1,56099","0,0260774",,"0,1740851608",,,,
20,"1,23918","1,55439","1,57951","0,0251147",,"0,1740851608",,,,
20,"1,25664","1,57372","1,59791","0,0241851",,"0,1740851608",,,,
20,"1,27409","1,59291","1,6162","0,0232873",,"0,1740851608",,,,
20,"1,29154","1,61195","1,63437","0,0224201",,"0,1740851608",,,,
20,"1,309","1,63085","1,65244","0,0215823",,"0,1740851608",,,,
20,"1,32645","1,64962","1,67039","0,0207731",,"0,1740851608",,,,
20,"1,3439","1,66824","1,68823","0,0199912",,"0,1740851608",,,,
20,"1,36136","1,68673","1,70597","0,0192358",,"0,1740851608",,,,
20,"1,37881","1,70509","1,7236","0,018506",,"0,1740851608",,,,
20,"1,39626","1,72331","1,74111","0,0178008",,"0,1740851608",,,,
20,"1,41372","1,74141","1,75853","0,0171194",,"0,1740851608",,,,
20,"1,43117","1,75937","1,77584","0,0164611",,"0,1740851608",,,,
20,"1,44862","1,77721","1,79304","0,0158249",,"0,1740851608",,,,
20,"1,46608","1,79493","1,81014","0,0152103",,"0,1740851608",,,,
20,"1,48353","1,81252","1,82714","0,0146164",,"0,1740851608",,,,
20,"1,50098","1,82999","1,84404","0,0140426",,"0,1740851608",,,,
20,"1,51844","1,84734","1,86083","0,0134883",,"0,1740851608",,,,
20,"1,53589","1,86458","1,87753","0,0129527",,"0,1740851608",,,,
20,"1,55334","1,88169","1,89413","0,0124353",,"0,1740851608",,,,
20,"1,5708","1,8987","1,91063","0,0119355",,"0,1740851608",,,,
20,"1,58825","1,91559","1,92704","0,0114528",,"0,1740851608",,,,
20,"1,6057","1,93237","1,94335","0,0109865",,"0,1740851608",,,,
20,"1,62316","1,94904","1,95957","0,0105362",,"0,1740851608",,,,
20,"1,64061","1,9656","1,9757","0,0101013",,"0,1740851608",,,,
20,"1,65806","1,98205","1,99174","0,00968144",,"0,1740851608",,,,
20,"1,67552","1,99841","2,00768","0,00927606",,"0,1740851608",,,,
20,"1,69297","2,01465","2,02354","0,00888473",,"0,1740851608",,,,
20,"1,71042","2,0308","2,03931","0,008507",,"0,1740851608",,,,
20,"1,72788","2,04685","2,05499","0,00814247",,"0,1740851608",,,,
20,"1,74533","2,0628","2,07059","0,00779071",,"0,1740851608",,,,
20,"1,76278","2,07865","2,0861","0,00745133",,"0,1740851608",,,,
20,"1,78024","2,09441","2,10153","0,00712396",,"0,1740851608",,,,
20,"1,79769","2,11007","2,11688","0,00680822",,"0,1740851608",,,,
20,"1,81514","2,12564","2,13214","0,00650375",,"0,1740851608",,,,
20,"1,8326","2,14112","2,14733","0,00621022",,"0,1740851608",,,,
20,"1,85005","2,15651","2,16244","0,00592728",,"0,1740851608",,,,
20,"1,8675","2,17182","2,17747","0,00565461",,"0,1740851608",,,,
20,"1,88496","2,18704","2,19243","0,0053919",,"0,1740851608",,,,
20,"1,90241","2,20217","2,20731","0,00513885",,"0,1740851608",,,,
20,"1,91986","2,21722","2,22212","0,00489516",,"0,1740851608",,,,
20,"1,93732","2,23219","2,23685","0,00466055",,"0,1740851608",,,,
20,"1,95477","2,24708","2,25152","0,00443474",,"0,1740851608",,,,
20,"1,97222","2,26189","2,26611","0,00421746",,"0,1740851608",,,,
20,"1,98968","2,27663","2,28064","0,00400846",,"0,1740851608",,,,
20,"2,00713","2,29128","2,29509","0,00380748",,"0,1740851608",,,,
20,"2,02458","2,30587","2,30948","0,00361429",,"0,1740851608",,,,
20,"2,04204","2,32038","2,32381","0,00342863",,"0,1740851608",,,,
20,"2,05949","2,33482","2,33807","0,00325028",,"0,1740851608",,,,
20,"2,07694","2,34919","2,35226","0,00307903",,"0,1740851608",,,,
20,"2,0944","2,36348","2,3664","0,00291465",,"0,1740851608",,,,
20,"2,11185","2,37772","2,38047","0,00275693",,"0,1740851608",,,,
20,"2,1293","2,39188","2,39449","0,00260567",,"0,1740851608",,,,
20,"2,14675","2,40598","2,40844","0,00246067",,"0,1740851608",,,,
20,"2,16421","2,42002","2,42234","0,00232174",,"0,1740851608",,,,
20,"2,18166","2,43399","2,43618","0,00218868",,"0,1740851608",,,,
20,"2,19911","2,44791","2,44997","0,00206133",,"0,1740851608",,,,
20,"2,21657","2,46176","2,4637","0,0019395",,"0,1740851608",,,,
20,"2,23402","2,47556","2,47738","0,00182301",,"0,1740851608",,,,
20,"2,25147","2,4893","2,49101","0,0017117",,"0,1740851608",,,,
20,"2,26893","2,50298","2,50459","0,00160541",,"0,1740851608",,,,
20,"2,28638","2,51661","2,51811","0,00150398",,"0,1740851608",,,,
20,"2,30383","2,53018","2,53159","0,00140725",,"0,1740851608",,,,
20,"2,32129","2,54371","2,54502","0,00131508",,"0,1740851608",,,,
20,"2,33874","2,55718","2,55841","0,0012273",,"0,1740851608",,,,
20,"2,35619","2,5706","2,57174","0,0011438",,"0,1740851608",,,,
20,"2,37365","2,58397","2,58504","0,00106442",,"0,1740851608",,,,
20,"2,3911","2,5973","2,59829","0,000989028",,"0,1740851608",,,,
20,"2,40855","2,61058","2,6115","0,000917484",,"0,1740851608",,,,
20,"2,42601","2,62382","2,62467","0,000849678",,"0,1740851608",,,,
20,"2,44346","2,63701","2,63779","0,000785464",,"0,1740851608",,,,
20,"2,46091","2,65016","2,65088","0,00072473",,"0,1740851608",,,,
20,"2,47837","2,66327","2,66393","0,000667351",,"0,1740851608",,,,
20,"2,49582","2,67633","2,67695","0,000613215",,"0,1740851608",,,,
20,"2,51327","2,68936","2,68993","0,000562203",,"0,1740851608",,,,
20,"2,53073","2,70235","2,70287","0,0005142",,"0,1740851608",,,,
20,"2,54818","2,71531","2,71578","0,000469097",,"0,1740851608",,,,
20,"2,56563","2,72823","2,72865","0,000426794",,"0,1740851608",,,,
20,"2,58309","2,74111","2,7415","0,000387179",,"0,1740851608",,,,
20,"2,60054","2,75396","2,75431","0,000350156",,"0,1740851608",,,,
20,"2,61799","2,76678","2,76709","0,000315617",,"0,1740851608",,,,
20,"2,63545","2,77957","2,77985","0,000283463",,"0,1740851608",,,,
20,"2,6529","2,79232","2,79258","0,000253598",,"0,1740851608",,,,
20,"2,67035","2,80505","2,80528","0,000225933",,"0,1740851608",,,,
20,"2,68781","2,81775","2,81795","0,000200369",,"0,1740851608",,,,
20,"2,70526","2,83042","2,8306","0,00017682",,"0,1740851608",,,,
20,"2,72271","2,84307","2,84323","0,000155184",,"0,1740851608",,,,
20,"2,74017","2,85569","2,85583","0,000135385",,"0,1740851608",,,,
20,"2,75762","2,86829","2,86841","0,000117335",,"0,1740851608",,,,
20,"2,77507","2,88087","2,88097","0,000100939",,"0,1740851608",,,,
20,"2,79253","2,89342","2,89351","8,61223E-05",,"0,1740851608",,,,
20,"2,80998","2,90596","2,90603","7,27973E-05",,"0,1740851608",,,,
20,"2,82743","2,91847","2,91853","6,08874E-05",,"0,1740851608",,,,
20,"2,84489","2,93097","2,93102","5,03059E-05",,"0,1740851608",,,,
20,"2,86234","2,94345","2,94349","4,09747E-05",,"0,1740851608",,,,
20,"2,87979","2,95591","2,95594","3,28156E-05",,"0,1740851608",,,,
20,"2,89725","2,96836","2,96838","2,57522E-05",,"0,1740851608",,,,
20,"2,9147","2,98079","2,98081","1,97066E-05",,"0,1740851608",,,,
20,"2,93215","2,99321","2,99323","1,46022E-05",,"0,1740851608",,,,
20,"2,94961","3,00562","3,00563","1,03664E-05",,"0,1740851608",,,,
20,"2,96706","3,01802","3,01802","6,92187E-06",,"0,1740851608",,,,
20,"2,98451","3,0304","3,03041","4,19467E-06",,"0,1740851608",,,,
20,"3,00197","3,04278","3,04278","0,000002114",,"0,1740851608",,,,
20,"3,01942","3,05515","3,05515","6,04198E-07",,"0,1740851608",,,,
20,"3,03687","3,06751","3,06751","-4,06833E-07",,"0,1740851608",,,,
20,"3,05433","3,07987","3,07987","-9,90837E-07",,"0,1740851608",,,,
20,"3,07178","3,09222","3,09222","-1,21825E-06",,"0,1740851608",,,,
20,"3,08923","3,10457","3,10456","-0,000001162",,"0,1740851608",,,,
20,"3,10669","3,11691","3,11691","-0,000000893",,"0,1740851608",,,,
20,"3,12414","3,12925","3,12925","-4,81838E-07",,"0,1740851608",,,,
20,"3,14159","3,14159","3,14159",0,,"0,1740851608",,,,
"20,4",0,-1000,0,1000,,"0,1708637348",,,,
"20,4","0,0174533",-1000,"0,0246821","1000,02",,"0,1708637348",,,,
"20,4","0,0349066",-1000,"0,0493604","1000,05",,"0,1708637348",,,,
"20,4","0,0523599",-1000,"0,0740311","1000,07",,"0,1708637348",,,,
"20,4","0,0698132",-1000,"0,0986907","1000,1",,"0,1708637348",,,,
"20,4","0,0872665","-3,66939","0,123335","3,79272",,"0,1708637348",,,,
"20,4","0,10472","-1,30264","0,147961","1,4506",,"0,1708637348",,,,
"20,4","0,122173","-0,828958","0,172565","1,00152",,"0,1708637348",,,,
"20,4","0,139626","-0,578836","0,197142","0,775978",,"0,1708637348",,,,
"20,4","0,15708","-0,414445","0,22169","0,636135",,"0,1708637348",,,,
"20,4","0,174533","-0,293567","0,246204","0,539771",,"0,1708637348",,,,
"20,4","0,191986","-0,198204","0,270682","0,468885",,"0,1708637348",,,,
"20,4","0,20944","-0,119218","0,295119","0,414337",,"0,1708637348",,,,
"20,4","0,226893","-0,0514305","0,319512","0,370943",,"0,1708637348",,,,
"20,4","0,244346","0,00833296","0,343859","0,335526",,"0,1708637348",,,,
"20,4","0,261799","0,0621326","0,368154","0,306022",,"0,1708637348",,,,
"20,4","0,279253","0,111367","0,392396","0,281029",,"0,1708637348",,,,
"20,4","0,296706","0,15702","0,41658","0,25956",,"0,1708637348",,,,
"20,4","0,314159","0,199806","0,440705","0,240898",,"0,1708637348",,,,
"20,4","0,331613","0,240255","0,464766","0,224511",,"0,1708637348",,,,
"20,4","0,349066","0,278767","0,48876","0,209993",,"0,1708637348",,,,
"20,4","0,366519","0,315654","0,512685","0,197031",,"0,1708637348",,,,
"20,4","0,383972","0,351158","0,536538","0,185379",,"0,1708637348",,,,
"20,4","0,401426","0,385474","0,560315","0,174841",,"0,1708637348",,,,
"20,4","0,418879","0,418758","0,584015","0,165257",,"0,1708637348",,,,
"20,4","0,436332","0,451135","0,607634","0,1565",,"0,1708637348",,,,
"20,4","0,453786","0,48271","0,63117","0,148461",,"0,1708637348",,,,
"20,4","0,471239","0,513569","0,654621","0,141052",,"0,1708637348",,,,
"20,4","0,488692","0,543784","0,677984","0,134199",,"0,1708637348",,,,
"20,4","0,506145","0,573416","0,701256","0,12784",,"0,1708637348",,,,
"20,4","0,523599","0,602517","0,724436","0,12192",,"0,1708637348",,,,
"20,4","0,541052","0,631129","0,747522","0,116393",,"0,1708637348",,,,
"20,4","0,558505","0,65929","0,77051","0,111221",,"0,1708637348",,,,
"20,4","0,575959","0,687032","0,793401","0,106368",,"0,1708637348",,,,
"20,4","0,593412","0,714384","0,81619","0,101806",,"0,1708637348",,,,
"20,4","0,610865","0,74137","0,838878","0,0975083",,"0,1708637348",,,,
"20,4","0,628319","0,76801","0,861462","0,0934516",,"0,1708637348",,,,
"20,4","0,645772","0,794324","0,88394","0,0896162",,"0,1708637348",,,,
"20,4","0,663225","0,820327","0,906311","0,0859839",,"0,1708637348",,,,
"20,4","0,680678","0,846035","0,928574","0,0825391",,"0,1708637348",,,,
"20,4","0,698132","0,871459","0,950727","0,0792673",,"0,1708637348",,,,
"20,4","0,715585","0,896613","0,972769","0,0761561",,"0,1708637348",,,,
"20,4","0,733038","0,921505","0,994699","0,0731938",,"0,1708637348",,,,
"20,4","0,750492","0,946145","1,01652","0,0703703",,"0,1708637348",,,,
"20,4","0,767945","0,970542","1,03822","0,0676763",,"0,1708637348",,,,
"20,4","0,785398","0,994702","1,05981","0,0651033",,"0,1708637348",,,,
"20,4","0,802851","1,01863","1,08128","0,0626437",,"0,1708637348",,,,
"20,4","0,820305","1,04234","1,10263","0,0602906",,"0,1708637348",,,,
"20,4","0,837758","1,06583","1,12387","0,0580374",,"0,1708637348",,,,
"20,4","0,855211","1,08911","1,14499","0,0558785",,"0,1708637348",,,,
"20,4","0,872665","1,11218","1,16599","0,0538085",,"0,1708637348",,,,
"20,4","0,890118","1,13505","1,18687","0,0518224",,"0,1708637348",,,,
"20,4","0,907571","1,15772","1,20764","0,0499157",,"0,1708637348",,,,
"20,4","0,925025","1,1802","1,22828","0,0480842",,"0,1708637348",,,,
"20,4","0,942478","1,20248","1,24881","0,0463242",,"0,1708637348",,,,
"20,4","0,959931","1,22458","1,26921","0,0446318",,"0,1708637348",,,,
"20,4","0,977384","1,24649","1,2895","0,043004",,"0,1708637348",,,,
"20,4","0,994838","1,26822","1,30966","0,0414374",,"0,1708637348",,,,
"20,4","1,01229","1,28978","1,32971","0,0399293",,"0,1708637348",,,,
"20,4","1,02974","1,31116","1,34963","0,0384769",,"0,1708637348",,,,
"20,4","1,0472","1,33236","1,36944","0,0370777",,"0,1708637348",,,,
"20,4","1,06465","1,3534","1,38912","0,0357294",,"0,1708637348",,,,
"20,4","1,0821","1,37426","1,40869","0,0344296",,"0,1708637348",,,,
"20,4","1,09956","1,39496","1,42814","0,0331765",,"0,1708637348",,,,
"20,4","1,11701","1,4155","1,44747","0,0319678",,"0,1708637348",,,,
"20,4","1,13446","1,43588","1,46668","0,030802",,"0,1708637348",,,,
"20,4","1,15192","1,4561","1,48578","0,029677",,"0,1708637348",,,,
"20,4","1,16937","1,47616","1,50476","0,0285915",,"0,1708637348",,,,
"20,4","1,18682","1,49607","1,52362","0,0275437",,"0,1708637348",,,,
"20,4","1,20428","1,51583","1,54236","0,0265322",,"0,1708637348",,,,
"20,4","1,22173","1,53544","1,56099","0,0255555",,"0,1708637348",,,,
"20,4","1,23918","1,55489","1,57951","0,0246125",,"0,1708637348",,,,
"20,4","1,25664","1,57421","1,59791","0,0237018",,"0,1708637348",,,,
"20,4","1,27409","1,59337","1,6162","0,0228222",,"0,1708637348",,,,
"20,4","1,29154","1,6124","1,63437","0,0219725",,"0,1708637348",,,,
"20,4","1,309","1,63129","1,65244","0,0211518",,"0,1708637348",,,,
"20,4","1,32645","1,65003","1,67039","0,0203589",,"0,1708637348",,,,
"20,4","1,3439","1,66864","1,68823","0,0195929",,"0,1708637348",,,,
"20,4","1,36136","1,68712","1,70597","0,0188527",,"0,1708637348",,,,
"20,4","1,37881","1,70546","1,7236","0,0181376",,"0,1708637348",,,,
"20,4","1,39626","1,72367","1,74111","0,0174467",,"0,1708637348",,,,
"20,4","1,41372","1,74175","1,75853","0,016779",,"0,1708637348",,,,
"20,4","1,43117","1,7597","1,77584","0,0161339",,"0,1708637348",,,,
"20,4","1,44862","1,77753","1,79304","0,0155106",,"0,1708637348",,,,
"20,4","1,46608","1,79523","1,81014","0,0149083",,"0,1708637348",,,,
"20,4","1,48353","1,81281","1,82714","0,0143263",,"0,1708637348",,,,
"20,4","1,50098","1,83027","1,84404","0,013764",,"0,1708637348",,,,
"20,4","1,51844","1,84761","1,86083","0,0132208",,"0,1708637348",,,,
"20,4","1,53589","1,86483","1,87753","0,0126959",,"0,1708637348",,,,
"20,4","1,55334","1,88194","1,89413","0,0121889",,"0,1708637348",,,,
"20,4","1,5708","1,89893","1,91063","0,0116991",,"0,1708637348",,,,
"20,4","1,58825","1,91581","1,92704","0,011226",,"0,1708637348",,,,
"20,4","1,6057","1,93258","1,94335","0,010769",,"0,1708637348",,,,
"20,4","1,62316","1,94925","1,95957","0,0103277",,"0,1708637348",,,,
"20,4","1,64061","1,9658","1,9757","0,00990149",,"0,1708637348",,,,
"20,4","1,65806","1,98225","1,99174","0,00948997",,"0,1708637348",,,,
"20,4","1,67552","1,99859","2,00768","0,00909265",,"0,1708637348",,,,
"20,4","1,69297","2,01483","2,02354","0,0087091",,"0,1708637348",,,,
"20,4","1,71042","2,03097","2,03931","0,00833888",,"0,1708637348",,,,
"20,4","1,72788","2,04701","2,05499","0,00798158",,"0,1708637348",,,,
"20,4","1,74533","2,06295","2,07059","0,0076368",,"0,1708637348",,,,
"20,4","1,76278","2,0788","2,0861","0,00730416",,"0,1708637348",,,,
"20,4","1,78024","2,09455","2,10153","0,00698327",,"0,1708637348",,,,
"20,4","1,79769","2,1102","2,11688","0,00667378",,"0,1708637348",,,,
"20,4","1,81514","2,12577","2,13214","0,00637534",,"0,1708637348",,,,
"20,4","1,8326","2,14124","2,14733","0,00608761",,"0,1708637348",,,,
"20,4","1,85005","2,15663","2,16244","0,00581027",,"0,1708637348",,,,
"20,4","1,8675","2,17193","2,17747","0,00554299",,"0,1708637348",,,,
"20,4","1,88496","2,18714","2,19243","0,00528547",,"0,1708637348",,,,
"20,4","1,90241","2,20227","2,20731","0,00503741",,"0,1708637348",,,,
"20,4","1,91986","2,21732","2,22212","0,00479853",,"0,1708637348",,,,
"20,4","1,93732","2,23228","2,23685","0,00456854",,"0,1708637348",,,,
"20,4","1,95477","2,24717","2,25152","0,00434718",,"0,1708637348",,,,
"20,4","1,97222","2,26198","2,26611","0,00413418",,"0,1708637348",,,,
"20,4","1,98968","2,27671","2,28064","0,00392929",,"0,1708637348",,,,
"20,4","2,00713","2,29136","2,29509","0,00373227",,"0,1708637348",,,,
"20,4","2,02458","2,30594","2,30948","0,00354287",,"0,1708637348",,,,
"20,4","2,04204","2,32045","2,32381","0,00336087",,"0,1708637348",,,,
"20,4","2,05949","2,33488","2,33807","0,00318602",,"0,1708637348",,,,
"20,4","2,07694","2,34925","2,35226","0,00301814",,"0,1708637348",,,,
"20,4","2,0944","2,36354","2,3664","0,00285698",,"0,1708637348",,,,
"20,4","2,11185","2,37777","2,38047","0,00270236",,"0,1708637348",,,,
"20,4","2,1293","2,39193","2,39449","0,00255407",,"0,1708637348",,,,
"20,4","2,14675","2,40603","2,40844","0,00241191",,"0,1708637348",,,,
"20,4","2,16421","2,42007","2,42234","0,00227571",,"0,1708637348",,,,
"20,4","2,18166","2,43404","2,43618","0,00214526",,"0,1708637348",,,,
"20,4","2,19911","2,44795","2,44997","0,00202041",,"0,1708637348",,,,
"20,4","2,21657","2,4618","2,4637","0,00190096",,"0,1708637348",,,,
"20,4","2,23402","2,4756","2,47738","0,00178675",,"0,1708637348",,,,
"20,4","2,25147","2,48933","2,49101","0,00167763",,"0,1708637348",,,,
"20,4","2,26893","2,50301","2,50459","0,00157342",,"0,1708637348",,,,
"20,4","2,28638","2,51664","2,51811","0,00147398",,"0,1708637348",,,,
"20,4","2,30383","2,53021","2,53159","0,00137915",,"0,1708637348",,,,
"20,4","2,32129","2,54373","2,54502","0,00128878",,"0,1708637348",,,,
"20,4","2,33874","2,5572","2,55841","0,00120273",,"0,1708637348",,,,
"20,4","2,35619","2,57062","2,57174","0,00112086",,"0,1708637348",,,,
"20,4","2,37365","2,584","2,58504","0,00104303",,"0,1708637348",,,,
"20,4","2,3911","2,59732","2,59829","0,000969122",,"0,1708637348",,,,
"20,4","2,40855","2,6106","2,6115","0,000898988",,"0,1708637348",,,,
"20,4","2,42601","2,62383","2,62467","0,000832506",,"0,1708637348",,,,
"20,4","2,44346","2,63702","2,63779","0,000769552",,"0,1708637348",,,,
"20,4","2,46091","2,65017","2,65088","0,000710011",,"0,1708637348",,,,
"20,4","2,47837","2,66328","2,66393","0,00065376",,"0,1708637348",,,,
"20,4","2,49582","2,67635","2,67695","0,00060069",,"0,1708637348",,,,
"20,4","2,51327","2,68937","2,68993","0,000550681",,"0,1708637348",,,,
"20,4","2,53073","2,70236","2,70287","0,000503623",,"0,1708637348",,,,
"20,4","2,54818","2,71532","2,71578","0,00045941",,"0,1708637348",,,,
"20,4","2,56563","2,72824","2,72865","0,000417944",,"0,1708637348",,,,
"20,4","2,58309","2,74112","2,7415","0,00037911",,"0,1708637348",,,,
"20,4","2,60054","2,75397","2,75431","0,000342821",,"0,1708637348",,,,
"20,4","2,61799","2,76679","2,76709","0,000308966",,"0,1708637348",,,,
"20,4","2,63545","2,77957","2,77985","0,00027745",,"0,1708637348",,,,
"20,4","2,6529","2,79233","2,79258","0,000248181",,"0,1708637348",,,,
"20,4","2,67035","2,80506","2,80528","0,000221067",,"0,1708637348",,,,
"20,4","2,68781","2,81775","2,81795","0,000196014",,"0,1708637348",,,,
"20,4","2,70526","2,83043","2,8306","0,000172938",,"0,1708637348",,,,
"20,4","2,72271","2,84307","2,84323","0,000151737",,"0,1708637348",,,,
"20,4","2,74017","2,8557","2,85583","0,000132338",,"0,1708637348",,,,
"20,4","2,75762","2,86829","2,86841","0,000114655",,"0,1708637348",,,,
"20,4","2,77507","2,88087","2,88097","9,85935E-05",,"0,1708637348",,,,
"20,4","2,79253","2,89342","2,89351","8,40817E-05",,"0,1708637348",,,,
"20,4","2,80998","2,90596","2,90603","7,10323E-05",,"0,1708637348",,,,
"20,4","2,82743","2,91847","2,91853","5,93704E-05",,"0,1708637348",,,,
"20,4","2,84489","2,93097","2,93102","0,000049011",,"0,1708637348",,,,
"20,4","2,86234","2,94345","2,94349","0,000039878",,"0,1708637348",,,,
"20,4","2,87979","2,95591","2,95594","0,000031898",,"0,1708637348",,,,
"20,4","2,89725","2,96836","2,96838","2,49865E-05",,"0,1708637348",,,,
"20,4","2,9147","2,98079","2,98081","1,90764E-05",,"0,1708637348",,,,
"20,4","2,93215","2,99321","2,99323","1,40924E-05",,"0,1708637348",,,,
"20,4","2,94961","3,00562","3,00563","9,9542E-06",,"0,1708637348",,,,
"20,4","2,96706","3,01802","3,01802","6,5951E-06",,"0,1708637348",,,,
"20,4","2,98451","3,0304","3,03041","3,93972E-06",,"0,1708637348",,,,
"20,4","3,00197","3,04278","3,04278","1,91825E-06",,"0,1708637348",,,,
"20,4","3,01942","3,05515","3,05515","4,56859E-07",,"0,1708637348",,,,
"20,4","3,03687","3,06751","3,06751","-5,15329E-07",,"0,1708637348",,,,
"20,4","3,05433","3,07987","3,07987","-1,06877E-06",,"0,1708637348",,,,
"20,4","3,07178","3,09222","3,09222","-1,27245E-06",,"0,1708637348",,,,
"20,4","3,08923","3,10457","3,10456","-1,19788E-06",,"0,1708637348",,,,
"20,4","3,10669","3,11691","3,11691","-9,14677E-07",,"0,1708637348",,,,
"20,4","3,12414","3,12925","3,12925","-0,000000492",,"0,1708637348",,,,
"20,4","3,14159","3,14159","3,14159",0,,"0,1708637348",,,,
"20,8",0,-1000,0,1000,,"0,1677587572",,,,
"20,8","0,0174533",-1000,"0,0246821","1000,02",,"0,1677587572",,,,
"20,8","0,0349066",-1000,"0,0493604","1000,05",,"0,1677587572",,,,
"20,8","0,0523599",-1000,"0,0740311","1000,07",,"0,1677587572",,,,
